StockKeyLabel,AssessmentYear,Ecoregion,AdviceCategory,AssessmentKey,lineNumber,lineDescription,fishingPressure,stockSize,stockSizeStatus,fishingPressureStatus,year,status,statusicon,type
agn.27.nea,2023,"Bay of Biscay and the Iberian Coast, Celtic Seas, Greater North Sea",PA,18356,4,Qualitative evaluation,-,-,Depleted,Unknown,2021,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
agn.27.nea,2023,"Bay of Biscay and the Iberian Coast, Celtic Seas, Greater North Sea",PA,18356,4,Qualitative evaluation,-,-,Depleted,Unknown,2022,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
agn.27.nea,2023,"Bay of Biscay and the Iberian Coast, Celtic Seas, Greater North Sea",PA,18356,4,Qualitative evaluation,-,-,Depleted,Unknown,2020,5,http://sg.ices.dk/download/icons/5.png,Stock Size
agn.27.nea,2023,"Bay of Biscay and the Iberian Coast, Celtic Seas, Greater North Sea",PA,18356,4,Qualitative evaluation,-,-,Depleted,Unknown,2021,5,http://sg.ices.dk/download/icons/5.png,Stock Size
agn.27.nea,2023,"Bay of Biscay and the Iberian Coast, Celtic Seas, Greater North Sea",PA,18356,4,Qualitative evaluation,-,-,Depleted,Unknown,2022,5,http://sg.ices.dk/download/icons/5.png,Stock Size
alf.27.nea,2022,"Azores, Bay of Biscay and the Iberian Coast, Celtic Seas, Greater North Sea, Oceanic Northeast Atlantic",PA,17301,1,Maximum sustainable yield,F<sub>MSY</sub>,MSY B<sub>trigger</sub>,Unknown,Unknown,2019,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
alf.27.nea,2022,"Azores, Bay of Biscay and the Iberian Coast, Celtic Seas, Greater North Sea, Oceanic Northeast Atlantic",PA,17301,1,Maximum sustainable yield,F<sub>MSY</sub>,MSY B<sub>trigger</sub>,Unknown,Unknown,2020,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
alf.27.nea,2022,"Azores, Bay of Biscay and the Iberian Coast, Celtic Seas, Greater North Sea, Oceanic Northeast Atlantic",PA,17301,1,Maximum sustainable yield,F<sub>MSY</sub>,MSY B<sub>trigger</sub>,Unknown,Unknown,2021,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
alf.27.nea,2022,"Azores, Bay of Biscay and the Iberian Coast, Celtic Seas, Greater North Sea, Oceanic Northeast Atlantic",PA,17301,1,Maximum sustainable yield,F<sub>MSY</sub>,MSY B<sub>trigger</sub>,Unknown,Unknown,2019,6,http://sg.ices.dk/download/icons/6.png,Stock Size
alf.27.nea,2022,"Azores, Bay of Biscay and the Iberian Coast, Celtic Seas, Greater North Sea, Oceanic Northeast Atlantic",PA,17301,1,Maximum sustainable yield,F<sub>MSY</sub>,MSY B<sub>trigger</sub>,Unknown,Unknown,2020,6,http://sg.ices.dk/download/icons/6.png,Stock Size
alf.27.nea,2022,"Azores, Bay of Biscay and the Iberian Coast, Celtic Seas, Greater North Sea, Oceanic Northeast Atlantic",PA,17301,1,Maximum sustainable yield,F<sub>MSY</sub>,MSY B<sub>trigger</sub>,Unknown,Unknown,2021,6,http://sg.ices.dk/download/icons/6.png,Stock Size
alf.27.nea,2022,"Azores, Bay of Biscay and the Iberian Coast, Celtic Seas, Greater North Sea, Oceanic Northeast Atlantic",PA,17301,2,Precautionary approach,"F<sub>pa</sub>,F<sub>lim</sub>","B<sub>pa</sub>,B<sub>lim</sub>",Unknown,Unknown,2019,6,http://sg.ices.dk/download/icons/6.png,Fishing pressure
